play_id,PlayOfGame,yardline_100,game_seconds_remaining,drive,qtr,down,ydstogo,yards_gained,shotgun,no_huddle,qb_dropback,Run To Left,Run To Right,Run Gap Center,Run Gap End,Run Gap Middle Right,score_differential_post
3739,70,72,211,23,4,2,11,11,1,0,0,0,1,0,0,1,7
3760,71,61,174,23,4,1,10,11,0,0,0,0,0,1,0,0,7
3781,72,50,129,23,4,1,10,19,0,0,0,1,0,0,1,0,7
3819,73,31,120,23,4,1,10,4,0,0,0,1,0,0,0,0,7
3857,75,27,115,23,4,2,6,3,0,0,0,0,0,1,0,0,7
3912,77,24,110,23,4,3,3,5,0,0,0,1,0,0,1,0,7
55,2,75,3600,1,1,1,10,8,0,0,0,0,1,0,0,1,0
196,7,35,3489,1,1,1,10,2,1,0,0,0,0,1,0,0,0
221,8,33,3440,1,1,2,8,7,1,0,1,0,0,1,0,0,0
256,9,21,3410,1,1,1,10,0,1,0,0,1,0,0,0,1,0
572,14,70,3124,3,1,1,10,10,0,0,0,0,1,0,1,0,3
593,15,60,3085,3,1,1,10,15,1,0,1,0,1,0,0,1,3
1162,25,75,2621,5,2,2,10,9,1,0,0,1,0,0,0,1,-1
1183,26,66,2582,5,2,3,1,10,1,0,0,0,1,0,0,1,-1
1204,27,56,2543,5,2,1,10,4,0,0,0,0,1,0,1,0,-1
1253,29,29,2454,5,2,1,10,3,1,0,0,1,0,0,0,0,-1
1662,35,75,2151,7,2,1,10,3,0,0,0,0,0,1,0,0,-5
1959,42,84,1841,9,2,3,19,1,1,0,0,1,0,0,0,0,-5
2580,43,98,1201,11,3,1,10,4,0,0,0,0,0,1,0,0,-5
2601,44,94,1166,11,3,2,6,15,0,0,0,0,0,1,0,0,-5
2622,45,79,1127,11,3,1,10,3,0,0,0,1,0,0,0,1,-5
2667,47,70,1057,11,3,3,1,5,0,0,0,0,1,0,0,1,-5
2780,51,26,939,11,3,2,5,4,0,1,0,0,0,1,0,0,-5
2834,52,22,900,11,4,3,1,4,0,0,0,0,1,0,1,0,-5
2949,55,2,830,11,4,NA,0,2,0,0,0,0,0,1,0,0,3
3129,57,56,626,13,4,1,10,3,0,0,0,0,1,0,0,1,3
3304,61,16,477,15,4,1,10,3,0,0,0,1,0,0,0,1,3
3583,66,64,299,17,4,1,10,2,0,0,0,0,1,0,0,1,10
3621,68,62,294,17,4,2,8,-1,0,0,0,0,0,1,0,0,10
3659,70,63,290,17,4,3,9,3,1,0,0,0,1,0,0,0,10
51,2,75,3600,1,1,1,10,0,0,0,0,0,1,0,0,0,0
76,3,75,3560,1,1,2,10,4,0,0,0,0,0,1,0,0,0
332,7,74,3277,3,1,2,4,3,0,0,0,0,0,1,0,0,0
353,8,71,3236,3,1,3,1,0,0,0,0,0,1,0,0,1,0
743,14,61,2854,5,1,2,10,2,1,0,1,0,1,0,0,1,-3
813,16,35,2788,5,1,1,10,5,1,0,0,0,0,1,0,0,-3
840,17,30,2745,5,1,2,5,13,1,0,0,0,1,0,1,0,-3
1412,24,80,2367,7,2,2,10,5,1,0,0,0,1,0,0,1,4
1433,25,75,2327,7,2,3,5,6,1,0,1,0,1,0,0,1,4
1482,27,49,2246,7,2,1,10,4,1,0,1,0,0,1,0,0,4
1503,28,45,2205,7,2,2,6,0,1,0,0,0,1,0,1,0,4
1780,32,80,1940,9,2,2,10,8,0,0,0,0,1,0,1,0,4
1818,33,72,1920,9,2,3,2,-4,1,0,0,0,1,0,0,1,4
2138,37,49,1811,11,2,1,10,14,1,0,1,1,0,0,0,1,-4
2518,47,48,1618,13,3,2,10,2,1,0,0,0,0,1,0,0,-10
3061,55,75,1233,15,3,2,10,5,1,0,1,0,0,1,0,0,-11
3125,58,43,1154,16,3,1,10,6,0,0,0,0,0,1,0,0,-11
3172,59,37,1115,16,3,2,4,8,0,0,0,0,0,1,0,0,-11
4019,73,81,314,20,4,3,23,1,1,0,0,1,0,0,1,0,-18
4491,79,66,33,24,4,1,10,16,0,0,0,0,0,1,0,0,-18
176,1,54,3435,2,1,1,10,4,1,0,0,1,0,0,0,1,0
197,2,50,3405,2,1,2,6,3,0,0,0,1,0,0,0,0,0
280,5,27,3295,2,1,2,1,2,1,0,0,0,0,1,0,0,0
301,6,25,3264,2,1,1,10,17,0,0,0,1,0,0,0,0,0
322,7,8,3225,2,1,1,8,2,0,0,0,1,0,0,1,0,0
568,10,90,3066,4,1,1,10,4,0,0,0,0,1,0,0,1,7
622,12,37,2995,4,1,1,10,6,0,0,1,1,0,0,1,0,7
648,13,31,2959,4,1,2,4,3,1,0,0,0,0,1,0,0,7
669,14,28,2940,4,1,3,1,1,0,1,0,0,0,1,0,0,7
1137,23,39,2433,6,2,1,10,9,1,0,0,1,0,0,0,1,7
1158,24,30,2395,6,2,2,1,4,0,0,0,0,0,1,0,0,7
1179,25,26,2357,6,2,1,10,4,0,0,0,0,1,0,0,1,7
1200,26,22,2322,6,2,2,6,7,0,0,0,0,1,0,0,0,7
1221,27,15,2281,6,2,1,10,6,0,0,0,1,0,0,0,1,7
1330,32,1,2193,6,2,1,1,0,0,0,0,0,0,1,0,0,7
1351,33,1,2161,6,2,2,1,0,0,0,0,1,0,0,0,1,7
1372,34,1,2125,6,2,3,1,0,0,0,0,0,0,1,0,0,7
1393,35,1,2092,6,2,4,1,1,0,0,0,0,0,1,0,0,13
1760,40,64,1793,9,3,1,10,4,0,0,0,1,0,0,0,1,11
1781,41,60,1757,9,3,2,6,5,1,0,0,0,0,1,0,0,11
1813,42,50,1735,9,3,1,10,17,0,0,0,0,1,0,1,0,11
1834,43,33,1699,9,3,1,10,2,0,0,0,0,1,0,0,1,11
1903,45,30,1631,9,3,2,7,0,0,0,0,1,0,0,1,0,11
1990,48,24,1558,9,3,4,1,0,0,0,0,0,0,1,0,0,11
2207,49,84,1340,11,3,1,10,2,0,0,0,0,1,0,0,1,11
2256,51,75,1282,11,3,3,1,1,0,1,0,1,0,0,0,1,11
2277,52,74,1248,11,3,1,10,1,0,0,0,1,0,0,1,0,11
2537,57,75,981,13,3,1,10,-3,0,0,0,1,0,0,0,1,8
2562,58,78,941,13,3,2,13,4,1,0,0,0,1,0,0,1,8
2980,62,75,574,15,4,2,7,6,1,0,0,0,1,0,0,0,8
3017,63,69,521,15,4,3,1,-3,0,0,0,0,1,0,0,0,8
3171,66,29,310,17,4,1,10,2,0,0,0,0,0,1,0,0,8
3278,70,14,241,17,4,1,10,2,1,0,0,0,1,0,0,0,8
3305,71,12,199,17,4,2,8,8,1,0,0,1,0,0,0,1,8
3326,72,4,155,17,4,1,4,2,1,0,0,1,0,0,0,1,8
3364,74,2,146,17,4,2,2,2,1,0,0,1,0,0,0,0,14
341,4,43,3379,2,1,2,8,4,1,0,0,0,1,0,0,1,-6
846,7,97,2893,4,1,1,10,2,0,0,0,0,1,0,0,1,-6
867,8,95,2856,4,1,2,8,4,0,0,0,0,1,0,0,1,-6
1068,11,76,2689,6,2,1,10,9,0,0,0,0,1,0,0,1,-6
1109,12,67,2668,6,2,2,1,3,0,0,0,0,1,0,0,1,-6
1130,13,64,2624,6,2,1,10,12,1,0,0,0,1,0,0,0,-6
1173,15,52,2578,6,2,2,10,8,1,0,0,1,0,0,0,0,-6
1242,18,12,2449,6,2,1,10,2,0,0,0,0,1,0,0,0,-6
1263,19,10,2413,6,2,2,8,10,1,0,0,0,0,1,0,0,0
2173,37,77,1794,10,3,1,10,1,0,0,0,0,1,0,0,0,-2
2240,40,60,1712,10,3,2,10,10,0,0,0,0,1,0,0,0,-2
2261,41,50,1678,10,3,1,10,4,1,0,0,0,1,0,0,1,-2
2287,42,46,1636,10,3,2,6,2,1,0,0,0,1,0,0,1,-2
2457,48,84,1522,12,3,1,25,6,0,0,0,0,1,0,0,1,0
3001,58,36,995,14,3,2,4,0,0,0,0,1,0,0,0,1,-3
3236,62,84,807,16,4,1,10,3,0,0,0,0,1,0,0,1,-3
3625,72,11,432,18,4,2,10,0,1,0,0,0,1,0,1,0,-3
3646,73,11,389,18,4,3,10,3,1,0,1,0,0,1,0,0,-3
3686,74,1,347,18,4,1,1,0,0,0,0,1,0,0,0,0,-3
3739,75,1,334,18,4,2,1,1,0,0,0,0,0,1,0,0,3
51,2,75,3600,1,1,1,10,22,0,0,0,1,0,0,0,0,0
129,5,38,3512,1,1,1,10,1,0,1,0,0,0,1,0,0,0
346,9,42,3286,3,1,1,10,0,1,0,0,1,0,0,0,0,3
367,10,42,3253,3,1,2,10,4,1,1,1,0,0,1,0,0,3
423,12,33,3227,3,1,3,1,2,0,0,0,0,0,1,0,0,3
448,13,31,3186,3,1,1,10,3,1,0,0,0,0,1,0,0,3
515,16,22,3110,3,1,4,1,3,0,0,0,0,0,1,0,0,3
568,17,19,3046,3,1,1,10,-2,0,0,0,1,0,0,0,0,3
589,18,21,3014,3,1,2,12,6,0,1,0,0,0,1,0,0,3
887,21,81,2721,5,1,1,10,3,1,0,0,0,0,1,0,0,6
982,24,47,2632,5,2,2,3,7,0,0,0,0,0,1,0,0,6
1204,27,65,2462,7,2,1,10,3,0,0,0,0,0,1,0,0,13
1265,29,44,2405,7,2,1,10,36,1,0,0,0,1,0,1,0,13
1313,31,13,2359,7,2,1,13,0,0,0,0,0,1,0,0,0,13
1888,41,58,1982,12,2,1,10,2,1,0,1,1,0,0,0,0,9
1909,42,56,1943,12,2,2,8,21,0,1,0,1,0,0,0,1,9
1963,43,24,1920,12,2,1,10,1,1,0,0,0,1,0,0,1,9
2128,48,75,1869,14,2,1,10,3,1,0,0,1,0,0,0,0,9
2486,53,53,1608,17,3,1,10,0,1,0,0,1,0,0,0,0,9
2555,56,22,1501,17,3,1,10,4,1,0,0,1,0,0,0,1,9
2580,57,18,1466,17,3,2,6,0,1,0,0,0,0,1,0,0,9
2644,59,11,1404,17,3,1,10,2,1,0,0,0,0,1,0,0,9
2665,60,9,1369,17,3,2,8,1,0,0,0,0,0,1,0,0,9
2703,62,8,1324,17,3,3,7,8,1,0,1,0,1,0,1,0,15
2903,64,88,1179,19,3,1,10,6,1,0,0,1,0,0,0,1,16
2924,65,82,1150,19,3,2,4,1,1,1,0,1,0,0,0,0,16
3329,72,53,799,21,4,3,1,5,0,1,0,1,0,0,0,1,10
3374,74,31,747,21,4,1,10,10,0,1,0,1,0,0,1,0,10
3395,75,21,702,21,4,1,10,6,1,1,0,1,0,0,1,0,10
3639,79,57,519,23,4,1,10,4,1,0,0,0,0,1,0,0,17
4087,87,96,220,25,4,1,10,1,0,0,0,1,0,0,0,1,17
4125,89,95,215,25,4,2,9,2,0,0,0,0,1,0,0,1,17
4146,90,93,172,25,4,3,7,4,0,0,0,0,1,0,0,0,17
328,1,90,3299,2,1,1,10,2,0,0,0,1,0,0,0,1,0
349,2,88,3262,2,1,2,8,-1,1,1,0,1,0,0,0,0,0
398,4,77,3206,2,1,1,10,9,0,1,0,1,0,0,0,0,0
424,5,68,3179,2,1,2,1,0,1,0,0,1,0,0,0,1,0
445,6,68,3155,2,1,3,1,2,0,1,0,0,0,1,0,0,0
466,7,66,3125,2,1,1,10,-5,1,1,0,0,1,0,0,0,0
487,8,71,3086,2,1,2,15,3,1,1,0,0,0,1,0,0,0
508,9,68,3059,2,1,3,12,14,1,1,1,0,0,1,0,0,0
529,10,54,3010,2,1,1,10,5,1,1,0,0,0,1,0,0,0
607,13,30,2925,2,1,1,10,10,1,1,0,1,0,0,0,0,0
660,15,15,2859,2,1,2,5,-1,1,0,0,1,0,0,0,1,0
910,18,92,2639,4,2,1,10,-1,1,0,0,0,0,1,0,0,3
931,19,93,2612,4,2,2,11,6,1,1,0,1,0,0,0,1,3
952,20,87,2581,4,2,3,5,18,0,1,1,0,1,0,0,0,3
995,22,69,2541,4,2,1,10,6,0,0,0,0,1,0,0,1,3
1016,23,63,2513,4,2,2,4,4,1,1,0,0,0,1,0,0,3
1037,24,59,2472,4,2,1,10,22,0,0,0,0,1,0,0,0,3
1090,26,7,2397,4,2,1,7,3,0,0,0,0,0,1,0,0,3
1122,27,14,2375,4,2,1,14,4,1,0,0,0,0,1,0,0,3
1469,32,86,2070,6,2,2,4,10,0,1,0,1,0,0,0,0,6
1746,34,85,1857,8,2,1,10,11,1,0,0,1,0,0,0,1,6
1767,35,74,1834,8,2,1,10,14,1,1,1,0,0,1,0,0,6
1981,43,64,1810,8,2,3,14,9,1,0,0,0,0,1,0,0,6
2063,45,59,1792,9,3,1,10,-1,0,0,0,1,0,0,0,1,6
2143,48,36,1744,9,3,1,10,8,1,0,0,0,1,0,0,1,6
2168,49,28,1719,9,3,2,2,10,0,1,0,1,0,0,0,1,6
2663,55,73,1354,11,3,1,10,3,1,0,0,0,1,0,0,0,10
2684,56,70,1331,11,3,2,7,27,0,1,0,1,0,0,0,0,10
2710,57,43,1302,11,3,1,10,3,1,1,0,1,0,0,1,0,10
2747,58,50,1278,11,3,1,17,2,1,0,0,0,1,0,0,1,10
2964,62,58,1135,13,3,1,10,3,1,0,0,0,0,1,0,0,10
3153,66,55,951,15,3,1,10,6,0,0,0,0,1,0,0,1,10
3174,67,49,926,15,3,2,4,2,0,1,0,0,0,1,0,0,10
3546,76,31,714,17,4,1,10,-3,1,0,0,1,0,0,0,1,10
3790,79,48,611,19,4,1,10,0,0,0,0,0,0,1,0,0,17
3811,80,48,569,19,4,2,10,7,0,0,0,1,0,0,0,1,17
3832,81,41,526,19,4,3,3,0,0,0,0,1,0,0,0,1,17
3981,84,61,422,21,4,1,10,7,0,0,0,1,0,0,0,1,17
4002,85,54,379,21,4,2,3,5,0,0,0,1,0,0,0,1,17
4023,86,49,336,21,4,1,10,3,0,0,0,1,0,0,0,1,17
4044,87,46,292,21,4,2,7,4,0,0,0,1,0,0,0,1,17
4065,88,42,248,21,4,3,3,3,0,0,0,1,0,0,0,0,17
4086,89,39,205,21,4,1,10,2,0,0,0,0,0,1,0,0,17
4107,90,37,162,21,4,2,8,3,0,0,0,1,0,0,0,0,17
4145,91,34,120,21,4,3,5,4,0,0,0,1,0,0,0,1,17
4189,93,25,77,21,4,1,10,3,0,0,0,0,1,0,0,1,17
339,2,81,3328,2,1,1,10,8,1,0,0,1,0,0,0,1,-7
360,3,73,3297,2,1,2,2,3,0,1,0,0,0,1,0,0,-7
424,6,72,3192,2,1,3,12,9,1,1,1,0,0,1,0,0,-7
622,8,98,3009,4,1,1,10,3,0,0,0,0,0,1,0,0,-7
643,9,95,2967,4,1,2,7,-3,0,0,0,0,1,0,0,0,-7
693,11,69,2891,4,1,1,10,2,0,1,0,0,1,0,1,0,-7
1133,19,71,2477,6,2,1,10,26,0,1,0,1,0,0,0,0,-7
1154,20,45,2444,6,2,1,10,0,0,1,0,1,0,0,1,0,-7
1204,22,36,2392,6,2,3,1,1,0,0,0,1,0,0,0,1,-7
1225,23,35,2360,6,2,1,10,9,1,1,1,1,0,0,1,0,-7
1253,24,26,2320,6,2,2,1,1,0,1,0,1,0,0,0,1,-7
1467,28,29,2132,8,2,1,10,1,1,0,0,0,1,0,0,1,0
1720,35,30,1960,10,2,3,1,0,0,0,0,1,0,0,0,0,0
1741,36,30,1937,10,2,4,1,2,0,0,0,0,0,1,0,0,0
2248,41,62,1763,12,3,2,1,-3,0,1,0,0,0,1,0,0,6
2333,44,20,1675,12,3,1,10,-2,0,1,0,1,0,0,1,0,6
2637,49,63,1357,14,3,1,10,5,1,0,0,0,0,1,0,0,9
2658,50,58,1330,14,3,2,5,2,0,1,0,1,0,0,0,0,9
2775,55,15,1125,14,3,1,10,15,1,1,1,0,1,0,1,0,15
3137,57,94,922,16,3,1,10,16,0,0,0,0,1,0,1,0,16
3193,58,78,900,16,4,1,10,-2,1,0,0,0,1,0,0,0,16
3276,61,60,811,16,4,1,10,7,0,1,0,1,0,0,1,0,16
3297,62,53,771,16,4,2,3,-1,0,1,0,0,1,0,0,1,16
3347,64,34,693,16,4,1,10,6,1,1,0,0,0,1,0,0,16
3368,65,28,649,16,4,2,4,0,0,1,0,1,0,0,0,0,16
3441,68,14,555,16,4,2,14,6,1,1,0,0,0,1,0,0,16
3801,71,67,348,18,4,1,10,0,0,0,0,0,0,1,0,0,19
3839,73,67,344,18,4,2,10,1,0,0,0,0,0,1,0,0,19
3877,75,66,340,18,4,3,9,3,0,0,0,0,1,0,0,0,19
4108,79,42,240,20,4,1,10,4,0,0,0,0,0,1,0,0,11
4135,80,38,195,20,4,2,6,5,0,0,0,0,0,1,0,0,11
4156,81,33,150,20,4,3,1,0,0,0,0,0,0,1,0,0,11
4194,82,33,120,20,4,4,1,1,0,0,0,0,0,1,0,0,11
58,2,73,3594,1,1,1,10,1,0,0,0,1,0,0,0,1,0
79,3,72,3562,1,1,2,9,5,1,1,0,0,1,0,0,0,0
317,6,88,3335,3,1,1,10,-2,1,0,0,1,0,0,0,1,0
831,16,69,2790,7,1,1,10,2,1,0,0,0,0,1,0,0,-3
1197,21,58,2601,9,2,1,10,6,1,0,0,0,1,0,0,1,-10
1218,22,52,2576,9,2,2,4,3,1,1,0,1,0,0,0,0,-10
1239,23,49,2553,9,2,3,1,8,0,1,0,0,1,0,0,1,-10
1260,24,41,2530,9,2,1,10,3,1,1,0,0,0,1,0,0,-10
1281,25,38,2486,9,2,2,7,14,1,0,0,0,1,0,0,0,-10
1302,26,24,2447,9,2,1,10,9,1,1,0,1,0,0,0,0,-10
1323,27,15,2423,9,2,2,1,2,0,0,0,0,0,1,0,0,-10
1368,29,17,2344,9,2,2,14,-1,1,0,0,0,0,1,0,0,-10
1614,34,46,2191,11,2,2,10,6,1,0,0,1,0,0,0,1,-7
1707,37,34,2103,11,2,2,10,0,1,1,0,0,0,1,0,0,-7
2438,54,31,1628,16,3,1,10,2,0,1,0,0,1,0,0,1,-11
2730,58,88,1372,18,3,1,10,1,0,0,0,0,1,0,0,1,-8
2775,60,79,1304,18,3,3,1,-2,0,1,0,0,1,0,0,1,-8
2977,62,80,1074,20,3,1,10,5,1,0,0,0,0,1,0,0,-8
3676,74,40,527,24,4,2,10,38,0,0,0,0,1,0,0,1,-15
3747,77,1,481,24,4,1,1,-2,0,0,0,1,0,0,0,0,-15
4093,84,57,300,26,4,1,10,7,1,0,1,0,0,1,0,0,-7
4118,85,50,271,26,4,2,3,-3,0,0,0,1,0,0,1,0,-7
4322,91,18,120,26,4,1,10,2,1,0,0,0,1,0,0,1,-7
117,4,71,3524,1,1,2,2,3,0,0,0,0,0,1,0,0,0
477,10,75,3230,3,1,1,10,4,1,0,0,0,0,1,0,0,0
522,12,65,3161,3,1,1,10,2,1,0,1,0,0,1,0,0,0
543,13,63,3123,3,1,2,8,4,0,0,0,0,1,0,0,0,0
756,18,48,2876,5,1,3,18,12,1,0,1,0,0,1,0,0,0
801,20,26,2793,5,1,1,10,2,0,0,0,0,1,0,0,0,0
851,22,18,2729,5,1,3,2,3,1,0,0,0,0,1,0,0,0
889,23,15,2700,5,2,1,10,14,1,0,0,1,0,0,0,0,0
910,24,1,2666,5,2,1,1,1,1,1,0,1,0,0,0,1,6
1213,28,68,2453,7,2,2,2,2,1,0,0,0,1,0,0,0,4
1258,30,59,2373,7,2,2,3,7,0,0,0,0,1,0,0,1,4
1279,31,52,2333,7,2,1,10,2,0,0,0,0,1,0,0,0,4
1488,35,82,2181,9,2,1,10,4,0,0,0,0,1,0,0,0,4
1509,36,78,2147,9,2,2,6,-2,0,0,0,1,0,0,0,1,4
1584,39,68,2035,9,2,1,10,5,0,0,0,0,0,1,0,0,4
1742,42,91,1913,11,2,1,10,4,1,0,0,1,0,0,0,0,4
1780,44,87,1865,11,2,2,6,5,0,0,0,0,0,1,0,0,4
1801,45,82,1818,11,2,3,1,3,1,0,0,0,1,0,0,1,4
2106,47,75,1578,13,3,1,10,9,0,0,0,0,1,0,0,0,-3
2127,48,66,1536,13,3,2,1,3,0,0,0,0,0,1,0,0,-3
2253,53,43,1450,13,3,1,10,11,0,0,0,0,1,0,0,0,-3
2415,55,73,1281,15,3,1,19,6,1,0,1,0,1,0,0,1,-3
2442,56,67,1241,15,3,2,13,0,0,0,0,0,0,1,0,0,-3
2676,59,18,984,17,3,1,10,9,0,0,0,0,0,1,0,0,-3
2703,60,9,944,17,3,2,1,-1,0,0,0,0,1,0,0,0,-3
2741,61,10,900,17,4,3,2,2,1,0,0,1,0,0,0,1,-3
2769,62,8,868,17,4,1,8,-2,0,0,0,0,1,0,0,0,-3
2790,63,10,827,17,4,2,10,-5,0,0,0,0,1,0,0,0,-3
2811,64,15,785,17,4,3,15,-3,1,0,0,0,1,0,0,1,-3
3049,68,30,573,19,4,2,10,15,0,0,0,0,1,0,0,0,0
3070,69,15,539,19,4,1,10,0,0,0,0,0,1,0,0,0,0
3291,73,77,450,21,4,1,10,0,0,0,0,0,1,0,0,1,7
3312,74,77,410,21,4,2,10,0,0,0,0,0,0,1,0,0,7
3333,75,77,367,21,4,3,10,6,1,0,1,0,0,1,0,0,7
3685,77,80,114,23,4,1,10,4,0,0,0,0,0,1,0,0,7
3723,79,76,109,23,4,2,6,2,0,0,0,0,1,0,0,1,7
3761,81,74,103,23,4,3,4,0,0,0,0,0,0,1,0,0,7
169,1,31,3451,2,1,1,10,6,0,0,0,1,0,0,0,0,0
190,2,25,3413,2,1,2,4,3,0,0,0,0,0,1,0,0,0
211,3,22,3392,2,1,3,1,2,0,1,0,0,0,1,0,0,0
232,4,20,3354,2,1,1,10,3,0,0,0,0,1,0,1,0,0
253,5,17,3315,2,1,2,7,0,1,0,0,1,0,0,0,0,0
686,9,75,2810,4,1,1,10,7,0,0,0,0,1,0,0,0,-4
707,10,68,2777,4,1,2,3,5,0,0,0,1,0,0,0,1,-4
1322,17,75,2104,6,2,1,10,1,0,0,0,0,1,0,0,1,-7
1688,25,90,1883,8,2,3,23,12,1,0,0,0,0,1,0,0,-7
1917,30,59,1828,10,2,2,10,16,1,0,0,0,1,0,0,1,-7
2251,41,64,1740,12,3,2,22,10,1,0,0,1,0,0,1,0,0
2550,45,64,1488,14,3,1,10,1,0,0,0,0,1,0,0,1,-3
2600,47,55,1431,14,3,3,1,5,1,0,0,0,0,1,0,0,-3
2621,48,50,1393,14,3,1,10,-3,0,0,0,1,0,0,0,0,-3
2842,51,73,1186,16,3,1,10,4,1,0,0,1,0,0,0,0,4
2863,52,69,1155,16,3,2,6,2,1,0,0,1,0,0,0,0,4
2884,53,67,1112,16,3,3,4,3,1,0,0,1,0,0,0,1,4
3229,56,75,645,18,4,1,10,1,1,0,0,1,0,0,0,1,1
3564,61,75,306,20,4,1,10,0,1,0,0,0,0,1,0,0,-7
3660,65,50,226,20,4,1,10,11,1,0,1,1,0,0,0,0,-7
3754,69,32,209,20,4,3,3,2,1,0,0,1,0,0,0,1,-7
3775,70,30,188,20,4,4,1,2,0,1,0,1,0,0,0,0,-7
3879,74,8,141,20,4,1,8,-1,1,0,0,1,0,0,0,0,-7
650,6,84,2985,4,1,1,20,9,0,0,0,0,1,0,0,1,0
888,11,51,2837,6,1,2,10,-2,0,0,0,0,0,1,0,0,0
1403,15,77,2448,8,2,1,10,12,0,0,0,0,1,0,0,1,-3
1424,16,65,2414,8,2,1,10,6,0,0,0,0,0,1,0,0,-3
1445,17,59,2382,8,2,2,4,2,0,0,0,0,0,1,0,0,-3
1466,18,57,2346,8,2,3,2,2,0,0,0,0,1,0,0,1,-3
1746,24,70,2015,10,2,1,10,-1,0,0,0,1,0,0,0,0,-3
2288,32,63,1752,12,3,2,10,12,0,0,0,0,1,0,0,0,-3
2313,33,51,1718,12,3,1,10,2,0,0,0,0,1,0,1,0,-3
2347,34,49,1692,12,3,2,8,16,0,0,0,1,0,0,1,0,-3
2567,39,88,1480,14,3,1,10,10,0,0,0,0,0,1,0,0,-3
2593,40,78,1448,14,3,1,10,1,0,0,0,1,0,0,0,0,-3
2614,41,77,1407,14,3,2,9,14,0,0,0,0,1,0,1,0,-3
2640,42,63,1373,14,3,1,10,-2,1,0,0,0,1,0,0,0,-3
2753,46,37,1266,14,3,1,10,-7,0,0,0,0,1,0,0,0,-3
2774,47,44,1222,14,3,2,17,6,0,0,0,0,1,0,0,1,-3
2853,50,26,1151,14,3,2,10,-2,0,0,0,0,1,0,0,0,-3
2906,52,11,1073,14,3,1,10,-1,0,0,0,0,0,1,0,0,-3
3464,60,49,723,16,4,2,3,-4,0,0,0,1,0,0,0,0,-7
3614,63,77,561,18,4,1,10,0,0,0,0,0,0,1,0,0,-7
51,2,75,3600,1,1,1,10,5,1,0,0,0,0,1,0,0,0
72,3,70,3566,1,1,2,5,17,0,0,0,0,1,0,0,0,0
468,9,62,3116,3,1,2,7,3,0,0,0,0,1,0,0,0,0
690,15,44,2913,5,1,1,10,6,0,0,0,1,0,0,0,0,0
711,16,38,2875,5,1,2,4,6,1,0,0,0,0,1,0,0,0
754,18,32,2832,5,1,2,10,3,1,0,0,0,1,0,0,0,0
815,21,34,2790,5,1,3,12,-1,1,0,0,1,0,0,0,1,0
1100,25,85,2595,7,2,1,20,-5,1,0,0,0,0,1,0,0,-3
1220,27,68,2557,9,2,1,10,13,0,0,0,0,1,0,0,0,-10
1241,28,55,2524,9,2,1,10,0,1,0,0,0,1,0,0,1,-10
1604,33,73,2174,11,2,1,10,1,0,0,0,0,0,1,0,0,-10
1976,40,82,1850,13,2,2,17,12,1,0,0,1,0,0,0,1,-13
2524,52,60,1609,15,3,2,10,3,1,0,1,0,0,1,0,0,-13
2606,55,43,1543,15,3,1,10,1,1,0,0,0,0,1,0,0,-13
2657,57,28,1477,15,3,1,10,6,1,1,0,0,0,1,0,0,-13
2702,59,8,1411,15,3,1,8,8,1,0,0,0,0,1,0,0,-7
3362,66,36,963,17,3,1,10,2,1,0,0,0,0,1,0,0,-13
3654,70,5,818,19,4,1,5,3,1,0,0,0,1,0,0,1,-10
3675,71,2,795,19,4,2,2,2,1,0,0,0,1,0,0,1,-4
3796,73,71,722,21,4,1,10,0,1,0,0,0,0,1,0,0,-3
4389,86,47,188,25,4,3,1,23,1,0,0,0,0,1,0,0,-10
4434,88,19,130,25,4,2,5,18,1,1,0,0,0,1,0,0,-10
4472,89,1,120,25,4,1,1,1,0,0,0,0,0,1,0,0,-4
216,2,78,3449,2,1,1,10,10,0,0,0,0,1,0,1,0,0
237,3,68,3410,2,1,1,10,3,1,0,0,0,1,0,0,0,0
311,6,56,3312,2,1,1,10,6,1,0,0,0,0,1,0,0,0
332,7,50,3291,2,1,2,4,-3,1,0,0,0,0,1,0,0,0
386,9,47,3220,2,1,4,1,0,1,0,0,0,1,0,1,0,0
684,15,16,2927,4,1,1,10,2,0,0,0,0,1,0,0,0,-3
918,19,78,2740,6,1,1,10,5,0,0,0,0,1,0,0,0,0
979,21,69,2700,6,2,2,1,3,0,0,0,1,0,0,0,1,0
1022,23,66,2653,6,2,2,10,1,1,0,0,0,1,0,1,0,0
1077,25,80,2609,6,2,2,24,5,1,0,0,0,1,0,0,1,0
1648,35,82,2088,10,2,2,10,2,0,0,0,1,0,0,0,1,3
2076,47,34,1812,12,2,2,10,-2,1,0,0,1,0,0,0,1,-4
2392,56,62,1581,15,3,1,10,0,0,0,0,0,0,1,0,0,-1
2441,58,21,1495,15,3,1,10,0,1,0,0,0,1,0,1,0,-1
2823,66,59,1121,17,3,1,10,3,1,0,0,0,0,1,0,0,-5
2844,67,56,1084,17,3,2,7,0,1,0,0,0,0,1,0,0,-5
3364,77,49,790,21,4,2,5,4,1,0,0,1,0,0,0,1,-3
3385,78,45,752,21,4,3,1,0,0,0,0,0,1,0,0,1,-3
4226,98,2,88,25,4,4,1,0,0,0,0,1,0,0,1,0,-6
51,2,75,3600,1,1,1,10,5,1,0,0,0,0,1,0,0,0
72,3,70,3568,1,1,2,5,7,1,0,0,0,0,1,0,0,0
235,9,20,3397,1,1,2,10,5,1,0,0,0,0,1,0,0,0
